VariableCode,RegionCode,YearCode,AggValue
hc,MDA,2016,3.38904190063477000
rgdpna,MDA,2016,35269.75781250000000000
rkna,MDA,2016,0.98591649532318100
rtfpna,MDA,2016,0.96974563598632800
labsh,MDA,2016,0.56297135353088400
emp,MDA,2017,1.40518319606781000
hc,MDA,2017,3.45037293434143000
rgdpna,MDA,2017,36924.19140625000000000
rkna,MDA,2017,1.00000000000000000
rtfpna,MDA,2017,1.00000000000000000
labsh,MDA,2017,0.45807051658630400
emp,MDA,2018,1.46898043155670000
hc,MDA,2018,3.51418447494507000
rgdpna,MDA,2018,38512.47656250000000000
rkna,MDA,2018,1.02122163772583000
rtfpna,MDA,2018,0.99742400646209700
labsh,MDA,2018,0.53064429759979200
emp,MDA,2019,1.42887794971466000
hc,MDA,2019,3.58060312271118000
rgdpna,MDA,2019,39843.57421875000000000
rkna,MDA,2019,1.04860699176788000
rtfpna,MDA,2019,1.02689158916473000
labsh,MDA,2019,0.53064429759979200
emp,NLD,2013,8.75330352783203000
avh,NLD,2013,1414.69895797550000000
hc,NLD,2013,3.31237983703613000
rgdpna,NLD,2013,848827.87500000000000000
rkna,NLD,2013,0.94151389598846400
rtfpna,NLD,2013,0.98286294937133800
labsh,NLD,2013,0.60368114709854100
emp,NLD,2014,8.73923397064209000
avh,NLD,2014,1425.59530085960000000
hc,NLD,2014,3.32631564140320000
rgdpna,NLD,2014,860910.06250000000000000
rkna,NLD,2014,0.94611793756485000
rtfpna,NLD,2014,0.98878580331802400
labsh,NLD,2014,0.60256510972976700
emp,NLD,2015,8.80725860595703000
avh,NLD,2015,1425.81357856494000000
hc,NLD,2015,3.34031009674072000
rgdpna,NLD,2015,877776.75000000000000000
rkna,NLD,2015,0.97462779283523600
rtfpna,NLD,2015,0.98899745941162100
labsh,NLD,2015,0.59177243709564200
emp,NLD,2016,8.91725921630859000
avh,NLD,2016,1437.30940400313000000
hc,NLD,2016,3.35436320304871000
rgdpna,NLD,2016,897015.12500000000000000
rkna,NLD,2016,0.98735535144805900
rtfpna,NLD,2016,0.99074721336364700
labsh,NLD,2016,0.59766191244125400
emp,NLD,2017,9.09823131561279000
avh,NLD,2017,1436.76564376979000000
hc,NLD,2017,3.36847543716431000
rgdpna,NLD,2017,923126.31250000000000000
rkna,NLD,2017,1.00000000000000000
rtfpna,NLD,2017,1.00000000000000000
labsh,NLD,2017,0.59529262781143200
emp,NLD,2018,9.30217838287354000
avh,NLD,2018,1436.40336313325000000
hc,NLD,2018,3.38264727592468000
rgdpna,NLD,2018,944920.68750000000000000
rkna,NLD,2018,1.01331114768982000
rtfpna,NLD,2018,1.00243651866913000
labsh,NLD,2018,0.59589385986328100
emp,NLD,2019,9.45690822601318000
avh,NLD,2019,1439.73151629073000000
hc,NLD,2019,3.39687848091125000
rgdpna,NLD,2019,960770.87500000000000000
rkna,NLD,2019,1.02982079982758000
rtfpna,NLD,2019,0.99882704019546500
hc,FJI,2017,2.68112397193909000
rgdpna,FJI,2017,11404.21191406250000000
rkna,FJI,2017,1.00000000000000000
rtfpna,FJI,2017,1.00000000000000000
labsh,FJI,2017,0.48862648010253900
emp,JPN,2019,69.97669219970700000
avh,JPN,2019,1691.08525950385000000
hc,JPN,2019,3.59398722648621000
rgdpna,JPN,2019,5099254.00000000000000000
rkna,JPN,2019,1.01205444335938000
rtfpna,JPN,2019,1.00450611114502000
labsh,JPN,2019,0.56364399194717400
rgdpna,KNA,2012,974.64697265625000000
rgdpna,KNA,2013,1027.11889648438000000
rgdpna,KNA,2014,1091.67138671875000000
rgdpna,KNA,2015,1102.95605468750000000
rgdpna,KNA,2016,1134.12963867188000000
rgdpna,KNA,2017,1111.70410156250000000
rgdpna,KNA,2018,1144.20959472656000000
rgdpna,KNA,2019,1172.88000488281000000
emp,KOR,2010,24.02872085571290000
avh,KOR,2010,2153.41324772810000000
hc,KOR,2010,3.46793317794800000
rgdpna,KOR,2010,1692175.25000000000000000
rkna,KOR,2010,0.77216547727584800
rtfpna,KOR,2010,0.96502870321273800
labsh,KOR,2010,0.49587032198905900
emp,KOR,2011,24.45239067077640000
avh,KOR,2011,2126.31981734043000000
hc,KOR,2011,3.49846076965332000
rgdpna,KOR,2011,1754543.25000000000000000
rkna,KOR,2011,0.80478727817535400
rtfpna,KOR,2011,0.97346913814544700
labsh,KOR,2011,0.50374078750610400
emp,KOR,2012,24.88549804687500000
avh,KOR,2012,2110.26466250982000000
hc,KOR,2012,3.52957725524902000
rgdpna,KOR,2012,1796696.62500000000000000
rkna,KOR,2012,0.83510422706604000
rtfpna,KOR,2012,0.96953141689300500
labsh,KOR,2012,0.50852572917938200
emp,KOR,2013,25.25759315490720000
avh,KOR,2013,2100.23012403456000000
hc,KOR,2013,3.56129646301270000
rgdpna,KOR,2013,1853556.87500000000000000
rkna,KOR,2013,0.86394011974334700
rtfpna,KOR,2013,0.97421705722808800
labsh,KOR,2013,0.51141673326492300
emp,KOR,2014,25.82621765136720000
avh,KOR,2014,2070.31229631003000000
hc,KOR,2014,3.59363317489624000
rgdpna,KOR,2014,1912916.12500000000000000
rkna,KOR,2014,0.89377188682556200
rtfpna,KOR,2014,0.98039633035659800
labsh,KOR,2014,0.51817864179611200
emp,KOR,2015,26.07925224304200000
avh,KOR,2015,2077.29310061617000000
hc,KOR,2015,3.62660241127014000
rgdpna,KOR,2015,1966652.00000000000000000
rkna,KOR,2015,0.92509949207305900
rtfpna,KOR,2015,0.98000073432922400
labsh,KOR,2015,0.52153861522674600
emp,KOR,2016,26.28816604614260000
avh,KOR,2016,2062.33416511733000000
hc,KOR,2016,3.66021990776062000
rgdpna,KOR,2016,2024606.87500000000000000
rkna,KOR,2016,0.95862674713134800
rtfpna,KOR,2016,0.98667311668396000
labsh,KOR,2016,0.51999098062515300
emp,KOR,2017,26.55354881286620000
avh,KOR,2017,2012.47129258217000000
hc,KOR,2017,3.69450116157532000
rgdpna,KOR,2017,2088576.87500000000000000
rkna,KOR,2017,1.00000000000000000
rtfpna,KOR,2017,1.00000000000000000
labsh,KOR,2017,0.51724928617477400
emp,KOR,2018,26.58141326904300000
avh,KOR,2018,1987.53972284049000000
hc,KOR,2018,3.72946310043335000
rgdpna,KOR,2018,2149300.50000000000000000
rkna,KOR,2018,1.03607904911041000
rtfpna,KOR,2018,1.01266241073608000
labsh,KOR,2018,0.51724928617477400
emp,KOR,2019,26.79853439331050000
avh,KOR,2019,1979.52625757352000000
hc,KOR,2019,3.76512289047241000
rgdpna,KOR,2019,2193132.25000000000000000
rkna,KOR,2019,1.06641805171967000
rtfpna,KOR,2019,1.01186752319336000
labsh,KOR,2019,0.51724928617477400
emp,MSR,2010,0.00251342239789665
rgdpna,MSR,2010,67.36951446533200000
emp,MSR,2011,0.00249999971129000
rgdpna,MSR,2011,71.40483856201170000
emp,MSR,2012,0.00250660954043269
rgdpna,MSR,2012,71.53186798095700000
emp,MSR,2013,0.00251372787170112
rgdpna,MSR,2013,72.28910064697270000
emp,MSR,2014,0.00252033746801317
rgdpna,MSR,2014,73.45671081542970000
emp,MSR,2015,0.00252542179077864
rgdpna,MSR,2015,74.31653594970700000
emp,MSR,2016,0.00253254012204707
rgdpna,MSR,2016,75.29850006103520000
emp,MSR,2017,0.00253406539559364
rgdpna,MSR,2017,72.45031738281250000
emp,MSR,2018,0.00253864144906402
rgdpna,MSR,2018,75.34246826171880000
emp,MSR,2019,0.00253660767339170
rgdpna,MSR,2019,79.79794311523440000
emp,PAN,2010,1.45529997348785000
hc,PAN,2010,2.75111579895020000
rgdpna,PAN,2010,75225.17187500000000000
rkna,PAN,2010,0.47398164868354800
rtfpna,PAN,2010,1.12888658046722000
labsh,PAN,2010,0.35427844524383500
emp,PAN,2011,1.53799998760223000
hc,PAN,2011,2.76602506637573000
rgdpna,PAN,2011,83735.85937500000000000
rkna,PAN,2011,0.52254515886306800
rtfpna,PAN,2011,1.15208387374878000
labsh,PAN,2011,0.33220177888870200
emp,PAN,2012,1.61689996719360000
hc,PAN,2012,2.78101539611816000
rgdpna,PAN,2012,91924.24218750000000000
rkna,PAN,2012,0.57970112562179600
rtfpna,PAN,2012,1.15777921676636000
rkna,MEX,2014,0.93199163675308200
rtfpna,MEX,2014,0.99430376291275000
labsh,MEX,2014,0.37419152259826700
emp,MEX,2015,50.61133193969730000
avh,MEX,2015,2140.00000000000000000
hc,MEX,2015,2.69653964042664000
rgdpna,MEX,2015,2248800.50000000000000000
rkna,MEX,2015,0.95614552497863800
rtfpna,MEX,2015,0.99786144495010400
labsh,MEX,2015,0.37799987196922300
emp,MEX,2016,51.59475326538090000
avh,MEX,2016,2146.00000000000000000
hc,MEX,2016,2.71644639968872000
rgdpna,MEX,2016,2314252.75000000000000000
rkna,MEX,2016,0.97961753606796300
rtfpna,MEX,2016,1.00037586688995000
labsh,MEX,2016,0.36845627427101100
emp,MEX,2017,52.34075164794920000
avh,MEX,2017,2148.00000000000000000
hc,MEX,2017,2.73650026321411000
rgdpna,MEX,2017,2363270.50000000000000000
rkna,MEX,2017,1.00000000000000000
rtfpna,MEX,2017,1.00000000000000000
labsh,MEX,2017,0.35616597533226000
emp,MEX,2018,53.72119522094730000
avh,MEX,2018,2149.00000000000000000
hc,MEX,2018,2.75670194625854000
rgdpna,MEX,2018,2413749.00000000000000000
rkna,MEX,2018,1.01985788345337000
rtfpna,MEX,2018,0.99639487266540500
labsh,MEX,2018,0.36026367545127900
emp,MEX,2019,54.99359512329100000
avh,MEX,2019,2137.00000000000000000
hc,MEX,2019,2.77705287933350000
rgdpna,MEX,2019,2406409.75000000000000000
rkna,MEX,2019,1.03434181213379000
rtfpna,MEX,2019,0.97555929422378500
labsh,MEX,2019,0.36026367545127900
emp,MKD,2010,0.68433499336242700
rgdpna,MKD,2010,27037.79882812500000000
rkna,MKD,2010,0.78493469953537000
labsh,MKD,2010,0.53123068809509300
emp,MKD,2011,0.69293040037155200
rgdpna,MKD,2011,27670.46289062500000000
rkna,MKD,2011,0.80618286132812500
labsh,MKD,2011,0.51450514793396000
emp,MKD,2012,0.70033252239227300
rgdpna,MKD,2012,27544.28320312500000000
rkna,MKD,2012,0.83046716451644900
labsh,MKD,2012,0.50874698162078900
emp,MKD,2013,0.73841464519500700
rgdpna,MKD,2013,28349.91015625000000000
rkna,MKD,2013,0.85634803771972700
labsh,MKD,2013,0.48152983188629200
emp,MKD,2014,0.75459069013595600
rgdpna,MKD,2014,29378.89257812500000000
rkna,MKD,2014,0.88336467742919900
labsh,MKD,2014,0.50108122825622600
emp,MKD,2015,0.76723802089691200
rgdpna,MKD,2015,30511.65429687500000000
rkna,MKD,2015,0.91518628597259500
labsh,MKD,2015,0.49006575345993000
emp,MKD,2016,0.77790528535842900
rgdpna,MKD,2016,31380.73632812500000000
rkna,MKD,2016,0.95267522335052500
labsh,MKD,2016,0.49743574857711800
emp,MKD,2017,0.79973477125167800
rgdpna,MKD,2017,31720.14062500000000000
rkna,MKD,2017,1.00000000000000000
labsh,MKD,2017,0.49410805106163000
emp,MKD,2018,0.81836789846420300
rgdpna,MKD,2018,32582.90429687500000000
rkna,MKD,2018,1.03844606876373000
labsh,MKD,2018,0.49410805106163000
emp,MKD,2019,0.85866969823837300
rgdpna,MKD,2019,33739.85937500000000000
rkna,MKD,2019,1.07887053489685000
labsh,MKD,2019,0.49410805106163000
emp,POL,2010,15.32640838623050000
avh,POL,2010,2048.80002342179000000
hc,POL,2010,3.23042464256287000
rgdpna,POL,2010,881506.93750000000000000
rkna,POL,2010,0.77821558713913000
rtfpna,POL,2010,0.94165527820587200
labsh,POL,2010,0.56349283456802400
emp,POL,2011,15.38761234283450000
avh,POL,2011,2043.59998188558000000
hc,POL,2011,3.25401973724365000
rgdpna,POL,2011,923445.81250000000000000
rkna,POL,2011,0.81191921234130900
rtfpna,POL,2011,0.96348536014556900
labsh,POL,2011,0.55518126487731900
emp,POL,2012,15.38111305236820000
avh,POL,2012,2038.39998966068000000
hc,POL,2012,3.27801084518433000
rgdpna,POL,2012,935680.50000000000000000
rkna,POL,2012,0.84170866012573200
rtfpna,POL,2012,0.95842295885086100
labsh,POL,2012,0.55690586566925000
emp,POL,2013,15.35159969329830000
avh,POL,2013,2034.75458813487000000
hc,POL,2013,3.30240607261658000
rgdpna,POL,2013,946214.06250000000000000
rkna,POL,2013,0.86957883834838900
rtfpna,POL,2013,0.95334959030151400
labsh,POL,2013,0.55650752782821700
emp,POL,2014,15.60113239288330000
avh,POL,2014,2041.32191214799000000
hc,POL,2014,3.32721400260925000
rgdpna,POL,2014,978182.62500000000000000
rkna,POL,2014,0.90395015478134200
rtfpna,POL,2014,0.95439672470092800
labsh,POL,2014,0.55540949106216400
emp,POL,2015,15.82499694824220000
avh,POL,2015,2049.00914214152000000
hc,POL,2015,3.35244321823120000
rgdpna,POL,2015,1019621.62500000000000000
rkna,POL,2015,0.94194078445434600
rtfpna,POL,2015,0.96294474601745600
labsh,POL,2015,0.54584920406341600
emp,POL,2016,15.94155406951900000
avh,POL,2016,2051.47934433561000000
hc,POL,2016,3.37810301780701000
rgdpna,POL,2016,1051655.37500000000000000
rkna,POL,2016,0.96973812580108600
rtfpna,POL,2016,0.97167271375656100
labsh,POL,2016,0.56488287448883100
emp,IND,2015,482.70046997070300000
avh,IND,2015,2118.82149483149000000
hc,IND,2015,2.07750797271729000
rgdpna,IND,2015,7148966.50000000000000000
rkna,IND,2015,0.87464964389801000
rtfpna,IND,2015,0.93669295310974100
labsh,IND,2015,0.50730562210083000
emp,IND,2016,482.98901367187500000
avh,IND,2016,2121.24307107548000000
hc,IND,2016,2.10053634643555000
rgdpna,IND,2016,7739207.00000000000000000
rkna,IND,2016,0.93459177017211900
rtfpna,IND,2016,0.97537881135940600
labsh,IND,2016,0.51750373840332000
emp,IND,2017,487.19097900390600000
avh,IND,2017,2122.94068248459000000
hc,IND,2017,2.12382006645203000
rgdpna,IND,2017,8284343.00000000000000000
rkna,IND,2017,1.00000000000000000
rtfpna,IND,2017,1.00000000000000000
labsh,IND,2017,0.52180373668670700
emp,IND,2018,491.07720947265600000
avh,IND,2018,2122.94068248459000000
hc,IND,2018,2.14736175537109000
rgdpna,IND,2018,8791310.00000000000000000
rkna,IND,2018,1.06979453563690000
rtfpna,IND,2018,1.01738548278809000
labsh,IND,2018,0.52180373668670700
emp,IND,2019,497.61572265625000000
avh,IND,2019,2122.94068248459000000
hc,IND,2019,2.17116451263428000
rgdpna,IND,2019,9163052.00000000000000000
rkna,IND,2019,1.12973690032959000
rtfpna,IND,2019,1.02012717723846000
labsh,IND,2019,0.52180373668670700
emp,IRL,2010,1.88317596912384000
avh,IRL,2010,1720.97381659398000000
hc,IRL,2010,3.03186273574829000
rgdpna,IRL,2010,267345.96875000000000000
rkna,IRL,2010,0.68498170375824000
rtfpna,IRL,2010,0.88350147008895900
labsh,IRL,2010,0.49042323231697100
emp,IRL,2011,1.84936070442200000
avh,IRL,2011,1736.53149753786000000
hc,IRL,2011,3.04856276512146000
rgdpna,IRL,2011,268952.93750000000000000
rkna,IRL,2011,0.69613182544708300
rtfpna,IRL,2011,0.88289588689804100
labsh,IRL,2011,0.46723154187202500
emp,IRL,2012,1.83829128742218000
avh,IRL,2012,1737.86125274317000000
hc,IRL,2012,3.06535458564758000
rgdpna,IRL,2012,269296.68750000000000000
rkna,IRL,2012,0.71433645486831700
rtfpna,IRL,2012,0.87174940109252900
labsh,IRL,2012,0.45863029360771200
emp,IRL,2013,1.88550460338593000
avh,IRL,2013,1743.47263539131000000
hc,IRL,2013,3.08223915100098000
rgdpna,IRL,2013,272600.56250000000000000
rkna,IRL,2013,0.72687035799026500
rtfpna,IRL,2013,0.86067622900009200
labsh,IRL,2013,0.45057171583175700
emp,IRL,2014,1.92706954479218000
avh,IRL,2014,1757.03059248741000000
hc,IRL,2014,3.09921646118164000
rgdpna,IRL,2014,296154.46875000000000000
rkna,IRL,2014,0.74986714124679600
rtfpna,IRL,2014,0.90481358766555800
labsh,IRL,2014,0.42977514863014200
emp,IRL,2015,1.98894751071930000
avh,IRL,2015,1770.58430751139000000
hc,IRL,2015,3.11628746986389000
rgdpna,IRL,2015,370715.53125000000000000
rkna,IRL,2015,0.80789732933044400
rtfpna,IRL,2015,1.06319093704224000
labsh,IRL,2015,0.32879337668418900
emp,IRL,2016,2.05872511863709000
avh,IRL,2016,1762.92321070813000000
hc,IRL,2016,3.13345241546631000
rgdpna,IRL,2016,378106.71875000000000000
rkna,IRL,2016,0.91260832548141500
rtfpna,IRL,2016,0.98804509639740000
labsh,IRL,2016,0.33982375264167800
emp,IRL,2017,2.12349605560303000
avh,IRL,2017,1774.74978312983000000
hc,IRL,2017,3.15071201324463000
rgdpna,IRL,2017,412625.75000000000000000
rkna,IRL,2017,1.00000000000000000
rtfpna,IRL,2017,1.00000000000000000
labsh,IRL,2017,0.32740265130996700
emp,IRL,2018,2.19354510307312000
avh,IRL,2018,1785.40216270954000000
hc,IRL,2018,3.16806674003601000
rgdpna,IRL,2018,447766.56250000000000000
rkna,IRL,2018,1.05950605869293000
rtfpna,IRL,2018,1.02880311012268000
labsh,IRL,2018,0.31683632731437700
emp,IRL,2019,2.26044774055481000
avh,IRL,2019,1771.97794230727000000
hc,IRL,2019,3.18551683425903000
rgdpna,IRL,2019,472685.65625000000000000
rkna,IRL,2019,1.23029875755310000
rtfpna,IRL,2019,0.97198486328125000
labsh,IRL,2019,0.31683632731437700
emp,RUS,2010,70.37236785888670000
avh,RUS,2010,1976.00000000000000000
hc,RUS,2010,3.29807996749878000
rgdpna,RUS,2010,3517360.50000000000000000
rkna,RUS,2010,0.92506670951843300
rtfpna,RUS,2010,0.96153950691223100
labsh,RUS,2010,0.53707551956176800
emp,RUS,2011,71.36231231689450000
avh,RUS,2011,1979.00000000000000000
hc,RUS,2011,3.31262993812561000
rgdpna,RUS,2011,3667347.00000000000000000
rkna,RUS,2011,0.94482088088989300
rtfpna,RUS,2011,0.98224091529846200
labsh,RUS,2011,0.54703384637832600
emp,RUS,2012,72.05072784423830000
avh,RUS,2012,1982.00000000000000000
hc,RUS,2012,3.32732534408569000
rgdpna,RUS,2012,3801421.75000000000000000
rkna,RUS,2012,0.96733450889587400
rtfpna,RUS,2012,0.99883562326431300
labsh,RUS,2012,0.55096000432968100
emp,RUS,2013,71.86064147949220000
labsh,NLD,2019,0.59589385986328100
emp,NOR,2010,2.54492259025574000
avh,NOR,2010,1395.36709854731000000
hc,NOR,2010,3.57498717308044000
rgdpna,NOR,2010,327180.09375000000000000
rkna,NOR,2010,0.85211163759231600
rtfpna,NOR,2010,1.00280630588531000
labsh,NOR,2010,0.50333291292190600
emp,NOR,2011,2.58119368553162000
avh,NOR,2011,1400.15479876161000000
hc,NOR,2011,3.58464384078979000
rgdpna,NOR,2011,330391.28125000000000000
rkna,NOR,2011,0.87099367380142200
rtfpna,NOR,2011,0.99150812625885000
labsh,NOR,2011,0.49473002552986100
emp,NOR,2012,2.63411355018616000
avh,NOR,2012,1396.28365566932000000
hc,NOR,2012,3.59432673454285000
rgdpna,NOR,2012,339322.00000000000000000
rkna,NOR,2012,0.89168405532836900
rtfpna,NOR,2012,0.99628710746765100
labsh,NOR,2012,0.49720010161399800
emp,NOR,2013,2.66557717323303000
avh,NOR,2013,1386.72168042011000000
hc,NOR,2013,3.60403561592102000
rgdpna,NOR,2013,342830.81250000000000000
rkna,NOR,2013,0.91529005765914900
rtfpna,NOR,2013,0.98975551128387500
labsh,NOR,2013,0.50816357135772700
emp,NOR,2014,2.69630098342896000
avh,NOR,2014,1389.38381588716000000
hc,NOR,2014,3.61377096176147000
rgdpna,NOR,2014,349583.03125000000000000
rkna,NOR,2014,0.93659418821334800
rtfpna,NOR,2014,0.98981004953384400
labsh,NOR,2014,0.51877230405807500
emp,NOR,2015,2.71251749992371000
avh,NOR,2015,1391.94680458072000000
hc,NOR,2015,3.62353277206421000
rgdpna,NOR,2015,356459.78125000000000000
rkna,NOR,2015,0.95366275310516400
rtfpna,NOR,2015,0.99518251419067400
labsh,NOR,2015,0.54270035028457600
emp,NOR,2016,2.72317981719971000
avh,NOR,2016,1394.47513812155000000
hc,NOR,2016,3.63332056999207000
rgdpna,NOR,2016,360279.43750000000000000
rkna,NOR,2016,0.97601556777954100
rtfpna,NOR,2016,0.99080926179885900
labsh,NOR,2016,0.55766648054122900
emp,NOR,2017,2.75673079490662000
avh,NOR,2017,1380.77903167091000000
hc,NOR,2017,3.64313483238220000
rgdpna,NOR,2017,368649.65625000000000000
rkna,NOR,2017,1.00000000000000000
rtfpna,NOR,2017,1.00000000000000000
labsh,NOR,2017,0.54033511877059900
emp,NOR,2018,2.80533766746521000
avh,NOR,2018,1382.52148997135000000
hc,NOR,2018,3.65297579765320000
rgdpna,NOR,2018,373403.59375000000000000
rkna,NOR,2018,1.02555012702942000
rtfpna,NOR,2018,0.98966425657272300
labsh,NOR,2018,0.52850353717804000
emp,NOR,2019,2.85366177558899000
avh,NOR,2019,1384.07329105004000000
hc,NOR,2019,3.66284322738647000
rgdpna,NOR,2019,377715.34375000000000000
rkna,NOR,2019,1.05451381206512000
rtfpna,NOR,2019,0.97717946767807000
labsh,NOR,2019,0.52850353717804000
emp,SVK,2010,2.19011259078979000
avh,SVK,2010,1805.15019679052000000
hc,SVK,2010,3.61276292800903000
rgdpna,SVK,2010,120716.49218750000000000
rkna,SVK,2010,0.87267076969146700
rtfpna,SVK,2010,0.93429887294769300
labsh,SVK,2010,0.51679128408432000
emp,SVK,2011,2.22800302505493000
avh,SVK,2011,1793.01275636120000000
hc,SVK,2011,3.63750553131104000
rgdpna,SVK,2011,124153.55468750000000000
rkna,SVK,2011,0.89431375265121500
rtfpna,SVK,2011,0.94117689132690400
labsh,SVK,2011,0.51770138740539600
emp,SVK,2012,2.22779130935669000
avh,SVK,2012,1789.04242270631000000
hc,SVK,2012,3.66260957717896000
rgdpna,SVK,2012,126508.42187500000000000
rkna,SVK,2012,0.90510362386703500
rtfpna,SVK,2012,0.95122712850570700
labsh,SVK,2012,0.51228630542755100
emp,SVK,2013,2.21088218688965000
avh,SVK,2013,1771.61409510777000000
hc,SVK,2013,3.68808174133301000
rgdpna,SVK,2013,127351.65625000000000000
rkna,SVK,2013,0.91748559474945100
rtfpna,SVK,2013,0.95643407106399500
labsh,SVK,2013,0.51849436759948700
emp,SVK,2014,2.24279403686523000
avh,SVK,2014,1759.61316150507000000
hc,SVK,2014,3.71392893791199000
rgdpna,SVK,2014,130715.75781250000000000
rkna,SVK,2014,0.93274301290512100
rtfpna,SVK,2014,0.96663820743560800
labsh,SVK,2014,0.52675700187683100
emp,SVK,2015,2.28782558441162000
avh,SVK,2015,1754.08627762340000000
hc,SVK,2015,3.74015784263611000
rgdpna,SVK,2015,137009.59375000000000000
rkna,SVK,2015,0.96300870180130000
rtfpna,SVK,2015,0.98559242486953700
labsh,SVK,2015,0.53320866823196400
emp,SVK,2016,2.34200167655945000
avh,SVK,2016,1740.01077098727000000
hc,SVK,2016,3.76677560806274000
rgdpna,SVK,2016,139931.62500000000000000
rkna,SVK,2016,0.98189842700958300
rtfpna,SVK,2016,0.98564130067825300
labsh,SVK,2016,0.54720693826675400
emp,SVK,2017,2.39255213737488000
avh,SVK,2017,1713.78095149773000000
hc,SVK,2017,3.79378962516785000
rgdpna,SVK,2017,144190.14062500000000000
rkna,SVK,2017,1.00000000000000000
rtfpna,SVK,2017,1.00000000000000000
labsh,SVK,2017,0.56306129693985000
hc,ISL,2016,3.20138764381409000
rgdpna,ISL,2016,15942.83300781250000000
rkna,ISL,2016,0.97030770778656000
rtfpna,ISL,2016,0.98339664936065700
labsh,ISL,2016,0.59423238039016700
emp,ISL,2017,0.19249790906906100
avh,ISL,2017,1464.45344129555000000
hc,ISL,2017,3.22782683372498000
rgdpna,ISL,2017,16667.59179687500000000
rkna,ISL,2017,1.00000000000000000
rtfpna,ISL,2017,1.00000000000000000
labsh,ISL,2017,0.62755000591278100
emp,ISL,2018,0.19425030052661900
avh,ISL,2018,1449.39528023599000000
hc,ISL,2018,3.25477123260498000
rgdpna,ISL,2018,17303.36328125000000000
rkna,ISL,2018,1.02268719673157000
rtfpna,ISL,2018,1.02508091926575000
labsh,ISL,2018,0.64183282852172900
emp,ISL,2019,0.19233807921409600
avh,ISL,2019,1454.49482503696000000
hc,ISL,2019,3.28223299980164000
rgdpna,ISL,2019,17635.35937500000000000
rkna,ISL,2019,1.03023898601532000
rtfpna,ISL,2019,1.04064869880676000
labsh,ISL,2019,0.64183282852172900
emp,NIC,2010,2.16139316558838000
hc,NIC,2010,2.09083533287048000
rgdpna,NIC,2010,25296.57226562500000000
rkna,NIC,2010,0.73036140203476000
rtfpna,NIC,2010,0.95067065954208400
labsh,NIC,2010,0.54534041881561300
emp,NIC,2011,2.25466060638428000
hc,NIC,2011,2.11170601844788000
rgdpna,NIC,2011,26894.47070312500000000
rkna,NIC,2011,0.75593340396881100
rtfpna,NIC,2011,0.96402543783187900
labsh,NIC,2011,0.55369585752487200
emp,NIC,2012,2.34595751762390000
hc,NIC,2012,2.13278508186340000
rgdpna,NIC,2012,28641.57031250000000000
rkna,NIC,2012,0.79222577810287500
rtfpna,NIC,2012,0.97753357887268100
labsh,NIC,2012,0.55282998085022000
emp,NIC,2013,2.40489196777344000
hc,NIC,2013,2.15407443046570000
rgdpna,NIC,2013,30052.76953125000000000
rkna,NIC,2013,0.82889997959137000
rtfpna,NIC,2013,0.98426401615142800
labsh,NIC,2013,0.55334746837616000
emp,NIC,2014,2.48431658744812000
hc,NIC,2014,2.17557644844055000
rgdpna,NIC,2014,31490.93359375000000000
rkna,NIC,2014,0.86533552408218400
rtfpna,NIC,2014,0.98647969961166400
labsh,NIC,2014,0.55210089683532700
emp,NIC,2015,2.53043389320374000
hc,NIC,2015,2.19729304313660000
rgdpna,NIC,2015,33000.06250000000000000
rkna,NIC,2015,0.91299223899841300
rtfpna,NIC,2015,0.98991912603378300
labsh,NIC,2015,0.55210089683532700
emp,NIC,2016,2.60384988784790000
hc,NIC,2016,2.21922636032104000
rgdpna,NIC,2016,34505.90625000000000000
rkna,NIC,2016,0.95750445127487200
rtfpna,NIC,2016,0.99294245243072500
labsh,NIC,2016,0.55210089683532700
emp,NIC,2017,2.67168521881104000
hc,NIC,2017,2.24137854576111000
rgdpna,NIC,2017,36103.94531250000000000
rkna,NIC,2017,1.00000000000000000
rtfpna,NIC,2017,1.00000000000000000
labsh,NIC,2017,0.55210089683532700
emp,NIC,2018,2.65906572341919000
hc,NIC,2018,2.26375198364258000
rgdpna,NIC,2018,34677.70312500000000000
rkna,NIC,2018,1.01750230789185000
rtfpna,NIC,2018,0.94707977771759000
labsh,NIC,2018,0.55210089683532700
emp,NIC,2019,2.66245698928833000
hc,NIC,2019,2.28634881973267000
rgdpna,NIC,2019,33332.58203125000000000
rkna,NIC,2019,1.01838052272797000
rtfpna,NIC,2019,0.90702193975448600
labsh,NIC,2019,0.55210089683532700
emp,NLD,2010,8.81467723846436000
avh,NLD,2010,1419.63344344458000000
hc,NLD,2010,3.27092242240906000
rgdpna,NLD,2010,845664.93750000000000000
rkna,NLD,2010,0.91117018461227400
rtfpna,NLD,2010,0.99321109056472800
labsh,NLD,2010,0.60123986005783100
emp,NLD,2011,8.87893390655518000
avh,NLD,2011,1420.18023715415000000
hc,NLD,2011,3.28468346595764000
rgdpna,NLD,2011,858782.81250000000000000
rkna,NLD,2011,0.92380785942077600
rtfpna,NLD,2011,0.99597650766372700
labsh,NLD,2011,0.60431396961212200
emp,NLD,2012,8.85645008087158000
avh,NLD,2012,1410.50978838972000000
hc,NLD,2012,3.29850268363953000
rgdpna,NLD,2012,849934.25000000000000000
rkna,NLD,2012,0.93270319700241100
rtfpna,NLD,2012,0.98508059978485100
